QKEY,INTERVIEW_START_W69,INTERVIEW_END_W69,DEVICE_TYPE_W69,LANG_W69,FORM_W69,SATIS_W69,POL1DT_W69,POL1DTSTR_W69,FUTGEN_W69,FEEL_COUNTRY_ANGRY_W69,FEEL_COUNTRY_FEAR_W69,FEEL_COUNTRY_HOPEFUL_W69,FEEL_COUNTRY_PROUD_W69,PRZCMPGN_W69,VOTEGEN_W69,VOTEGEN3_W69,DTFORAGNST_W69,JBFORAGNST_W69,SATISPRESCAND_W69,ECON1_W69,ECON1B_W69,NATPROBS_a_W69,NATPROBS_b_W69,NATPROBS_c_W69,NATPROBS_d_W69,NATPROBS_e_W69,NATPROBS_f_W69,NATPROBS_g_W69,NATPROBS_h_W69,NATPROBS_i_W69,NATPROBS_j_W69,CENDONE_W69,CENPARTICMOD_W69,CENCOUNT_W69,CENKNOCK_W69,VTEARLYDOC_W69,COVID_DOC_W69,PRESGOODTRUMP_W69,PRESGOODBIDEN_W69,DTCONF_a_W69,DTCONF_b_W69,DTCONF_c_W69,DTCONF_d_W69,DTCONF_e_W69,DTCONF_f_W69,JBCONF_a_W69,JBCONF_b_W69,JBCONF_c_W69,JBCONF_d_W69,JBCONF_e_W69,JBCONF_f_W69,COVID_FUT_W69,C_SHOULDMASK_W69,C_MASKREACT_W69,COVID_COMFORT_a_W69,COVID_COMFORT_b_W69,COVID_COMFORT_c_W69,COVID_COMFORT_d_W69,COVID_COMFORT_e_W69,COVID_COMFORT_f_W69,COVID_COMFORT_g_W69,COVID_COMFORT_COMB_W69,COVID_INDIMPCT_W69,COVID_2ASSIST_W69,COVID_ECONPRIO_a_W69,COVID_ECONPRIO_b_W69,COVID_ECONPRIO_c_W69,COVID_ECONPRIO_d_W69,COVID_ECONPRIO_e_W69,COVID_LIABILITY_W69,COVID_INFECT_a_W69,COVID_INFECT_b_W69,TRUMPDESC_a_W69,TRUMPDESC_b_W69,TRUMPDESC_c_W69,TRUMPDESC_d_W69,TRUMPDESC_e_W69,TRUMPDESC_f_W69,BIDENDESC_a_W69,BIDENDESC_b_W69,BIDENDESC_c_W69,BIDENDESC_d_W69,BIDENDESC_e_W69,BIDENDESC_f_W69,TRUMPTAX_W69,DTTONE_W69,POLICE3F2_a_W69,POLICE3F2_b_W69,POLICE3F2_c_W69,POLICE3F2_d_W69,GOVNEEDY_W69,VTCHNGRULES_W69,EXCPWER_W69,POLICE_FUND_W69,POLICE_POLICIES_a_W69,POLICE_POLICIES_b_W69,POLICE_POLICIES_c_W69,POLICE_POLICIES_d_W69,POLICE_POLICIES_e_W69,POLICEQ_IMMUNITY_W69,SNSUSE_W69,SM10_a_W69,SM10_b_W69,SM10_c_W69,SM10_e_W69,SM11_a_W69,SM11_b_W69,SM11_c_W69,TECHREG1F1_W69,TECHREG1F2_W69,TECHREG2_W69,TECHPOW_W69,TC5_W69,TC6b_W69,SM7_W69,RACE_SERMON_W69,F_METRO,F_CREGION,F_CDIVISION,F_AGECAT,F_SEX,F_EDUCCAT,F_EDUCCAT2,F_HISP,F_RACECMB,F_RACETHNMOD,F_CITIZEN,F_NATIVITY2,F_MARITAL,F_RELIG,F_BORN,F_ATTEND,F_PARTY_FINAL,F_PARTYLN_FINAL,F_PARTYSUM_FINAL,F_INCOME,F_INCOME_RECODE,F_REG,F_IDEO,F_ACSWEB,F_VOLSUM,F_INC_TIER2,F_HISP_ORIGIN,F_YEARSINUS,F_PARTYSUMIDEO,POL1DT_W59,POL1DTSTR_W59,POL1DT_W64,POL1DTSTR_W64,DEMFIELD_W59,TRUMPDEM2020_W59,DEM1_CODE_FINAL_W59,COVID_DEATHS_CNTY_W69,BATTLE_NARROW_W69,WEIGHT_W69_CENSUS,WEIGHT_W59_W69,WEIGHT_W64_W69,WEIGHT_W69
201801179066,2020-6-17 18:16:27.000,2020-6-17 18:49:15.000,2,1,1,2,2,1,1,1,1,1,2,1,2, , ,2,2,4,1,1,1,1,1,3,1,3,2,1,3,1, ,2, ,2, ,5,2,4,4,4,4,4,4,1,1,1,1,1,1,2,1,3,2,2,2,2, , , ,2,1,1,1,1,1,1,3,2,1,1,4,4,4,4,4,4,2,2,2,2,2,1, ,2,4,4,4,3,1,2,2,4,1,1,1,1,1,2,2, , , , , , , ,1, ,2,1,1,3, ,3,1,4,9,3,1,1,5,2,1,1,1,1,1,12, ,5,1, ,1,8,1,1,3,1,2,3,6,1,2,2,1,2,1, ,4, ,1,1,0.5868110704440183,0.6076388203441323,0.5590146915428666,0.6281065259540538
201801179274,2020-6-18 6:3:13.000,2020-6-18 6:14:31.000,2,1,1,99,2,1,3,2,2,1,1,4,3,3, , ,99,2,3,2,2,2,2,2,2,2,2,2,2,1, ,2, ,2, ,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,1,1,1, , , ,1,2,2,4,4,2,4,2,1,2,2,99,99,99,99,99,99,99,99,99,99,99,99, ,3,2,2,2,2,2,2,99,2,3,2,3,2,2,1,1,2,2,2,2,4,4,4,2, ,3,3,3,3, ,3,1,4,9,2,2,3,2,2,1,1,1,1,3,12, ,6,3,99,9,3,3,3,99,1,1,2,6,1,9,99, ,99, ,99,5,97,2,1,0.49773428178281665,0.6902670991042921,0.6275794703965191,0.5948595930630013
201801179349,2020-6-17 10:37:13.000,2020-6-17 10:47:36.000,1,1,1,2,2,1,1,1,1,2,2,1,2, , ,1,2,4,1,1,1,4,1,4,1,4,1,1,4,1, ,3, ,2, ,5,1,4,4,4,4,4,4,1,1,1,1,1,1,2,1,1,2,1,2,2, , , ,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,1,1,2,1,2,1, ,2,4,4,4,4,1,2,2,5,1,1,1,1,1,2,1,2,2,2,2,4,4,4,1, ,4,1,2,3, ,1,1,4,9,3,2,1,5,2,1,1,1,1,1,1,1,2,2, ,2,8,1,1,4,1,1,3,6,1,4,2,1,2,1,2,4,19,1,1,0.8035926116490995,0.7349356072521005,0.7065383314151776,0.8151471811419307
201801179378,2020-6-19 20:4:56.000,2020-6-19 20:8:47.000,2,1,1,2,2,2,2,1,1,2,2,4,2, , ,1,4,3,2,3,4,2,3,3,2,2,2,2,2,3,2,3, ,1,2,3,1,2,3,2,2,2,2,3,3,2,3,2,3,1,3,3,2,2,2,1, , , ,2,2,2,4,1,3,2,3,2,2,4,3,3,4,3,3,3,2,2,2,4,3,3, ,1,3,3,2,2,1,1,1,4,3,3,3,2,3,2,2, , , , , , , ,3, ,2,2,2,1, ,3,1,4,9,2,1,3,2,2,2,2,1,1,2,12, ,6,3,2,2,6,2,2,3,1,1,2,6,1,3,2,2,1,1,2,4,99,1,1,2.5118236992727723,2.38335114145125,2.443804655269739,2.0034385796638343
201801179384,2020-6-19 12:35:1.000,2020-6-19 12:54:21.000,1,1,2,2,2,2,2,1,2,2,2,2,1, ,2, ,3,3,1,2,1,2,1,2,1,2,2,2,2,1, ,2, ,2, ,2,4,2,2,1,2,2,3,3,4,3,4,4,4,1,1,1,1, , , ,1,2,1,1,1,1,2,2,1,2,4,1,2,2,1,3,3,2,1,2,2,3,4,4,3,3,2, ,3,2,2,2,2,1,2,2,2,3,3,1,1,1,1,2,2,2,2,4,4,4, ,2,3,1,3, ,1,1,1,4,9,4,1,2,4,2,1,1,1,1,3,1,1,2,1, ,1,5,2,1,2,1,2,2,6,1,1,1,2,1,2, ,2, ,1,1,1.0635581073333167,1.0548667716641464,0.8964713840685501,1.0769138920645123
201801179388,2020-6-19 10:53:46.000,2020-6-19 11:3:28.000,2,1,1,2,2,1,3,1,1,1,2,1,2, , ,2,3,2,2,1,1,2,1,2,1,1,2,2,1,3,1,2, ,1,1,4,3,4,4,2,4,4,4,2,3,2,2,3,3,2,1,1,1,1,2,2, , , ,1,1,1,2,1,1,1,3,1,2,2,4,4,4,3,3,4,3,2,2,2,3,2, ,2,4,4,4,4,1,1,2,5,1,1,1,1,1,1,1,1,2,1,2,2,2,3,1, ,1,3,3,3, ,3,1,4,9,1,2,2,4,2,1,1,1,1,6,12, ,6,3,2,2,5,2,1,3,1,2,1,6,1,3,2,1,2,2,3,1,24,1,1,4.500027464177428,3.258851209043777,2.563208509653276,3.2549332438924887
201801179434,2020-6-17 11:16:35.000,2020-6-17 11:27:20.000,2,1,1,2,1,1,3,1,1,2,2,3,1, ,2, ,3,3,3,3,1,2,1,3,2,2,1,3,2,1, ,3, ,2, ,3,5,3,2,2,2,1,3,2,3,4,4,4,3,2,1,1,1,1,1,2, , , ,1,1,1,3,2,1,2,4,1,3,3,2,3,2,2,2,3,3,4,4,4,4,4, ,3,2,2,2,2,1,2,1,3,1,2,4,1,1,2,1,2,2,2,2,3,3,2,4, ,3,1,3,1, ,3,1,4,9,1,2,2,3,2,3,5,1,6,2,12, ,5,2, ,2,3,3,1,3,1,2,1,6,4,3,2,1,2,1,3,4,24,1,1,2.092586112295797,3.509818630719295,4.107951317360796,2.586481745248634
201801179559,2020-6-17 10:29:14.000,2020-6-17 10:37:12.000,2,1,2,2,2,1,2,1,1,2,2,3,3,2, ,2,3,3,3,1,1,1,1,1,2,1,2,1,1,1, ,2, ,2, ,5,3,3,4,4,4,4,4,2,2,2,3,2,2,2,2,1,1, , , ,1,1,1,1,1,2,1,4,1,1,1,1,4,4,3,4,4,4,2,4,3,3,2,2,3,2,1, ,2,4,3,2,2,2,2,3,2,1,1,1,1,2,2, , , , , , , , ,1,2,3,3, ,3,3,1,2,3,1,1,1,6,2,1,1,1,1,1,10, ,6,3,2,2,8,1,3,3,1,1,2,6,1,3,2,1,2,1,3,5,19,1,4,0.4452088470043808,0.5657395595598007,0.5588709613795866,0.5591792259614236
201801179582,2020-6-17 12:5:31.000,2020-6-17 12:20:9.000,1,1,1,2,2,1,3,1,1,1,2,1,2, , ,2,2,3,1,1,1,2,1,1,1,2,1,1,2,1, ,2, ,2, ,5,2,4,4,3,4,4,4,1,1,1,1,1,1,99,1,1,1,1,2,2, , , ,1,1,1,1,1,1,1,2,99,4,3,4,4,4,4,2,4,1,1,1,1,2,1, ,2,3,4,3,3,1,2,99,3,2,1,1,1,1,2,2, , , , , , , ,1, ,2,1,99,99, ,1,1,4,9,4,2,1,5,2,1,1,1,1,1,1,2,2,2, ,2,8,1,1,4,1,1,3,6,1,4,2,1,2,1,1,4,2,2,1,0.7521475645023389,0.6767355849003588,0.6993478267391823,0.7400874953751821
201801179703,2020-6-17 11:13:19.000,2020-6-17 11:30:32.000,2,1,1,2,1,2,2,1,2,2,2,2,1, ,2, ,3,2,3,1,2,2,2,2,2,1,2,2,2,1, ,2, ,2, ,2,3,1,2,1,3,2,3,1,3,2,2,2,3,2,3,1,1,1,1,2, , , ,1,1,1,2,3,1,2,2,1,2,2,1,3,3,2,2,2,3,3,2,3,3,2, ,3,3,3,3,2,2,2,2,3,2,1,2,2,1,2,1,2,2,2,2,3,3,4,2, ,3,1,1,1, ,3,1,4,9,2,1,1,6,2,1,1,1,6,1,4,2,4,3,1,1,9,1,1,3,1,1,3,6,2,2,1,2,1,2, ,2, ,2,1,1.0790529356379661,1.6123459926855215,1.459703053384992,1.414208848078515
201801179785,2020-6-22 11:10:54.000,2020-6-22 11:20:53.000,1,1,2,2,2,1,2,1,1,2,2,2,2, , ,2,3,2,2,1,1,1,1,2,1,2,1,2,2,1, ,2, ,2, ,5,3,4,4,3,4,3,4,2,2,2,2,2,2,2,1,1,1, , , ,1,2,2,1,1,1,2,2,3,2,4,1,2,3,4,4,4,4,4,4,2,2,1,2,3,2,1, ,2,2,3,2,2,1,2,3,2,2,2,2,1,2,2, , , , , , , , ,1,1,3,3, ,4,3,1,4,9,3,1,3,2,2,1,1,1,1,1,10, ,5,3,2,2,9,1,1,3,1,1,99,6,1,3,2,1,2,1,3,4,22,2,1,0.5933711520625967,0.6234019353538841,0.6718393071271611,0.6917999968084697
201801179922,2020-6-17 11:29:42.000,2020-6-17 11:39:56.000,1,1,1,2,2,1,3,1,1,2,2,1,2, , ,1,3,3,1,1,1,2,1,4,1,4,1,1,3,1, ,3, ,2, ,5,3,4,4,3,4,4,4,2,1,3,2,2,2,2,1,1,2,2,2,2, , , ,2,1,1,1,2,2,1,4,2,2,4,4,4,4,4,3,4,3,2,2,1,3,1, ,2,4,4,4,3,1,2,2,5,3,1,1,1,1,2,1,2,2,2,2,4,4,4,1, ,3,1,1,1, ,3,1,4,9,2,1,1,6,2,1,1,1,1,3,1,2,4,3,2,2,8,1,1,4,1,1,3,6,1,4, , ,2,1, , , ,1,1,0.7928959607613724, ,0.9160846155442075,0.9079688167420614
201801180048,2020-6-18 6:53:43.000,2020-6-18 7:2:54.000,2,1,1,2,2,1,1,1,1,1,1,3,2, , ,2,3,4,3,1,1,2,2,3,2,3,2,2,2,1, ,2, ,2, ,5,3,4,4,4,4,4,4,2,2,2,2,2,3,2,1,1,1,1,2,2, , , ,1,1,1,2,2,2,1,2,2,2,2,4,4,4,4,4,4,99,3,2,99,3,2, ,2,4,4,4,3,99,2,2,4,2,1,1,1,1,2,1,2,2,2,2,2,2,3,99, ,3,1,99,1, ,3,1,4,9,2,2,1,5,2,3,5,1,1,1,2,2,4,2, ,2,8,1,3,3,1,2,3,6,1,3,2,1,2,1,99,5,95,1,1,0.7266974435016458,0.6366127883684347,0.6542703179939676,0.7462872733432183
201801180107,2020-6-17 11:39:6.000,2020-6-17 15:53:31.000,1,1,1,2,2,1,1,1,1,2,2,1,2, , ,2,3,4,3,1,1,1,1,2,1,2,1,1,3,1, ,2, ,2, ,5,3,4,4,4,4,4,4,2,2,2,2,2,2,2,1,1,1,1,2,2, , , ,1,1,1,1,2,1,1,3,1,1,3,4,4,4,4,4,4,2,2,2,2,2,2, ,2,4,4,4,4,1,2,2,5,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1, ,2,1,1,3, ,3,1,4,9,2,2,1,5,2,1,1,1,1,1,10, ,6,2, ,2,9,1,1,5,1,1,3,6,1,4,2,1,2,1,2,4,22,1,1,0.8128529256103839,0.8608255469154169,0.775950231124553,0.8538252558662476
201801180109,2020-6-17 12:9:43.000,2020-6-17 12:22:51.000,1,1,1,2,2,1,2,1,1,2,2,1,2, , ,1,2,3,3,1,1,1,1,2,1,3,2,2,2,1, ,2, ,2, ,5,2,4,4,4,4,4,4,1,1,1,1,1,1,2,1,1,1,1,1,1, , , ,1,1,99,1,1,2,2,1,1,4,2,4,4,4,4,4,4,1,1,2,1,2,1, ,2,3,4,4,2,99,2,2,1,1,1,1,1,1,2,1,2,2,2,2,4,4,4,1, ,3,1,1,3, ,3,1,4,9,4,2,2,3,2,1,1,1,1,3,2,2,6,2, ,2,7,1,1,3,1,2,99,6,1,3,2,1,2,1,2,4,2,1,1,0.8123936287551431,0.7287372476853067,0.7517400856567206,0.8298469558989336
201801180148,2020-6-19 1:40:22.000,2020-6-19 2:14:24.000,1,1,1,2,2,1,2,1,1,2,2,1,3,2, ,2,3,3,3,1,2,1,1,2,1,2,1,1,2,1, ,2, ,1,1,5,3,4,4,4,4,4,4,2,2,3,3,3,2,1,1,1,1,1,2,2, , , ,1,1,1,2,1,1,1,3,1,2,2,4,4,4,4,4,4,2,2,3,2,3,2, ,2,4,3,4,2,2,2,2,4,1,1,2,1,1,2,2, , , , , , , ,1, ,2,1,3,1, ,3,1,4,9,3,2,1,5,2,3,5,1,1,6,12, ,6,3,2,2,1,3,1,3,1,2,2,6,1,3,2,2,2,1,3,4,22,1,1,0.545968664720198,0.46259527760488406,0.4365594868525035,0.5392393912982079
201801180192,2020-6-20 17:22:15.000,2020-6-20 17:37:1.000,1,1,2,2,1,2,2,1,1,2,2,1,3,1,2, ,4,3,3,1,1,1,1,1,3,1,1,2,1,1, ,3, ,1,1,3,5,2,2,2,4,2,4,4,4,4,4,4,4,1,1,3,1, , , ,2,2,1,2,1,1,3,4,1,1,2,1,3,3,1,4,4,2,1,2,4,4,2,4,4,2,2, ,3,2,2,3,2,1,2,3,2,1,4,4,1,1,2, , , , , , , , ,4,4,1,1, ,1,3,1,4,9,4,1,1,6,2,1,1,1,1,1,1,2,4,1, ,1,8,1,1,3,1,1,2,6,1,2,1,1,1,1, ,99, ,1,1,0.7720528894413785,0.6540038209891291,0.650230784304438,0.7668777758045184
201801180385,2020-6-17 22:46:21.000,2020-6-17 23:4:42.000,3,1,2,2,2,1,2,2,1,2,2,2,2, , ,1,2,3,2,2,1,1,1,3,2,2,1,1,2,1, ,2, ,2, ,4,2,4,3,3,3,2,4,2,1,2,2,2,2,2,1,1,1, , , ,1,2,2,1,1,1,2,2,2,1,2,1,2,3,3,4,4,4,3,4,2,2,1,2,2,1,1, ,3,3,3,2,2,2,2,2,3,2,4,2,1,1,1,2,2,1,1,2,2,3, ,2,3,3,2, ,3,2,1,4,9,4,1,1,5,2,1,1,1,1,1,1,2,3,3,2,2,8,1,1,3,2,1,3,6,1,3, , , , , , , ,1,1,0.2401239296019239, , ,0.24620641897899703
201801180404,2020-6-17 19:56:56.000,2020-6-17 20:6:36.000,1,1,2,2,2,1,2,1,1,2,2,2,2, , ,2,3,3,3,1,1,3,1,2,1,1,2,1,2,1, ,2, ,2, ,5,3,4,3,4,4,4,4,2,2,2,2,3,2,2,1,3,1, , , ,1,2,2,1,1,1,2,4,2,2,2,1,2,1,4,4,4,4,4,4,2,2,2,2,2,2,1, ,2,2,3,2,1,2,2,3,2,2,2,1,2,2,2, , , , , , , , ,3,2,3,3, ,2,3,1,4,9,3,1,1,5,2,3,5,1,6,1,12, ,5,3,2,2,9,1,1,3,1,2,3,6,4,3,2,1,2,1,3,3,30,1,1,1.3112321188214497,1.154571471933782,1.1701637007535945,1.5412714438316184
201801180451,2020-6-18 6:14:48.000,2020-6-18 6:27:6.000,1,1,2,2,1,1,1,2,1,1,2,1,1, ,1, ,1,3,1,3,2,1,1,2,3,2,1,3,3,1, ,2, ,1,1,2,5,2,2,2,2,2,3,4,4,4,4,4,4,1,1,1,1, , , ,1,2,2,1,1,1,1,3,2,4,1,1,2,3,1,3,3,3,1,1,4,4,4,4,4,4,2, ,2,1,2,1,2,1,2,2,2,4,3,4,1,2,2, , , , , , , , ,4,4,1,2, ,1,2,1,3,7,2,1,1,6,2,1,1,1,1,1,1,2,2,1, ,1,9,1,3,1,2,2,3,6,1,1,1,1,1,1, ,1, ,1,4,1.0861337013875614,1.7636264303003781,1.9061734987522256,1.3747434432942256
201801180526,2020-6-17 11:56:8.000,2020-6-22 15:7:55.000,1,1,1,2,1,1,2,1,1,2,99,2,1, ,1, ,2,3,3,3,2,3,3,2,1,1,2,2,2,1, ,3, ,1,2,2,3,2,1,1,3,1,3,2,3,3,3,3,2,2,2,3,1,2,2,2, , , ,2,1,2,2,4,3,3,2,1,1,2,2,3,3,2,2,2,3,3,2,3,3,2, ,2,3,2,2,2,2,1,1,2,2,2,2,1,1,1,1,1,2,2,2,3,4,3,3, ,3,1,3,1, ,3,1,4,9,3,2,2,3,2,1,1,1,1,1,12, ,5,1, ,1,6,2,1,3,1,1,2,6,1,2,1,99,1,1, ,5, ,1,1,1.2932639164839181,1.5970294170627872,1.4095747398345906,1.4068236895568575
201801180562,2020-6-17 14:28:33.000,2020-6-17 14:45:26.000,1,1,2,2,2,1,2,2,1,2,2,2,2, , ,2,3,99,1,1,1,2,1,2,1,3,1,1,2,1, ,2, ,2, ,5,2,4,4,3,4,4,4,2,1,2,1,2,2,2,3,3,1, , , ,2,2,2,2,1,1,1,1,1,1,4,2,3,2,4,4,4,4,4,4,1,2,2,2,2,1,1, ,4,4,3,3,1,2,2,3,2,1,1,1,1,2,2, , , , , , , , ,1,3,1,1, ,3,3,1,4,9,4,1,1,6,2,1,1,1,1,1,2,2,6,2, ,2,9,1,1,3,1,2,3,6,1,3,2,1,2,1,2,4,14,1,1,0.4597745135178979,0.4169149297683309,0.40433306534656926,0.4560308442538956
201801180578,2020-6-17 10:36:15.000,2020-6-17 10:48:27.000,1,1,2,2,2,1,2,1,2,1,2,2, , , ,2,4,4,2,1,2,1,2,3,1,3,1,1,3,1, ,2, ,2, ,5,3,4,4,3,4,4,4,1,2,2,2,3,2,2,1,1,1, , , ,2,2,1,2,1,99,1,2,2,1,3,99,1,2,4,4,4,4,4,4,2,2,2,2,2,2,1, ,4,4,4,4,1,1,2,5,2,1,1,1,1,2,1,2,2,1,1,3,1,2, ,2,4,1,1, ,1,3,1,4,9,3,2,1,5,2,1,1,99,1,2,9, ,6,4,2,2,7,1, ,4,1,1,2,6,1,4,2,1,2,1,2, ,19,1,1,0.3436459735819795,0.43274801186122186,0.4309932762380174,0.41763208441057753
201801180666,2020-6-18 10:2:25.000,2020-6-18 10:20:33.000,2,1,2,2,2,1,2,1,1,1,2,3, , , ,2,3,3,2,1,1,2,2,1,1,1,1,1,1,2,3,2,2,1,1,4,2,4,3,3,3,3,3,2,2,2,2,2,2,2,1,1,2, , , ,2,2,2,2,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,2,2,2,2,2,2,1, ,3,2,3,3,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,3,3,3, ,3,3,1,1, ,2,1,1,4,9,2,1,1,5,2,3,5,2,6,1,8, ,4,3,2,2,7,1, ,4,1,2,2,6,2,4, , ,2,2, , , ,1,1,4.582399991540462, ,2.0142595047388356,3.371405355092289
201801180691,2020-6-17 10:19:7.000,2020-6-17 12:20:24.000,2,1,1,2,2,1,99,2,2,1,2,2,2, , ,1,2,3,1,3,1,1,1,3,2,2,1,2,1,2,2,3,1,1,1,5,2,4,4,3,4,4,4,1,1,1,1,1,1,1,3,1,1,1,1,99, , , ,1,2,1,1,1,4,2,4,1,4,1,4,4,4,4,4,4,1,1,1,1,1,1, ,2,3,3,3,3,99,2,2,3,4,2,2,1,1,2,2, , , , , , , ,1, ,1,1,1,3, ,2,1,4,9,3,1,1,5,2,99,99,1,3,3,12, ,6,2, ,2,2,3,3,3,2,1,1,6,4,3,2,1,2,1,3,4,2,1,1,1.4246552689022216,0.7762482442839047,0.8065052762435271,0.9299293700978672
201801180795,2020-6-17 10:40:34.000,2020-6-17 11:2:38.000,2,1,2,2,1,2,2,2,1,2,2,2,1, ,2, ,3,3,1,3,1,3,1,2,1,3,2,3,2,1, ,3, ,2, ,3,5,2,2,3,3,2,4,3,4,4,2,3,4,1,1,1,1, , , ,1,2,1,1,1,2,2,3,2,1,4,1,3,1,2,3,4,2,2,3,3,3,3,3,4,2,2, ,2,2,2,2,2,2,2,3,4,3,3,1,2,2,1,2,2,1,2,4,3,4, ,2,4,1,3, ,2,2,1,4,9,4,1,1,5,2,1,1,1,1,1,1,1,3,3,1,1,7,1,1,2,1,1,2,6,1,1,1,2,1,2, ,2, ,1,1,0.6613573288249649,0.6713677437369154,0.6384705838962599,0.6666793422673621
201801180808,2020-6-17 12:56:19.000,2020-6-17 13:7:41.000,2,1,2,2,2,1,3,1,1,2,2,1,2, , ,2,2,3,3,1,1,2,2,2,1,2,2,1,2,1, ,2, ,2, ,5,2,4,4,4,4,4,4,2,2,2,2,2,2,2,1,1,1, , , ,1,2,1,1,1,1,1,1,2,1,3,2,3,3,4,4,4,4,4,4,2,1,2,2,2,2,1, ,3,4,3,3,1,2,2,3,2,1,2,1,1,2,2, , , , , , , , ,1,3,1,1, ,3,3,1,4,9,4,2,1,5,2,1,1,1,1,1,12, ,5,2, ,2,7,1,1,4,1,2,2,6,1,4,2,1,2,1,2,4,2,1,1,0.6090891591472506,0.6520138138211246,0.6675708053156116,0.6310250162919282
201801180947,2020-6-18 12:47:49.000,2020-6-18 12:57:22.000,2,1,2,2,2,1,3,2,2,1,2,3,2, , ,2,3,4,1,2,1,1,2,3,1,3,1,1,2,1, ,2, ,2, ,4,2,4,4,2,4,3,4,2,2,2,2,2,2,1,2,1,1, , , ,1,2,1,1,1,1,1,2,2,1,1,1,3,2,4,4,4,4,2,4,2,2,2,2,3,2,2, ,3,2,3,2,1,2,2,3,2,1,1,1,1,2,2, , , , , , , , ,3,3,3,1, ,2,2,1,4,9,3,1,1,6,2,3,5,1,6,1,6, ,5,2, ,2,9,1,1,5,1,2,3,6,4,4,2,2,2,2,2,4,22,1,1,1.6827253990578626,1.4698903853343261,1.3961669267698829,1.9267869024436455
201801181034,2020-6-19 12:52:40.000,2020-6-19 13:39:24.000,2,1,2,2,2,1,1,1,1,1,1,2,2, , ,2,4,4,1,1,1,2,2,3,1,4,1,1,3,1, ,3, ,2, ,5,3,4,4,4,4,4,4,3,2,2,3,3,3,2,1,1,1, , , ,2,2,2,2,1,1,2,2,1,1,3,2,1,3,4,4,4,4,3,4,2,2,3,2,3,2,1, ,4,4,4,3,1,2,2,5,2,2,1,1,1,2,1,1,1,1,1,1,1,3, ,3,2,3,1, ,2,1,1,4,9,1,2,3,2,2,4,4,1,1,6,12, ,5,2, ,2,9,1,2,5,1,1,3,6,1,4,2,1,2,1,2,4,22,1,1,0.7921502801626815,0.9783184850646743,0.8195825621060369,0.9341032770332931
201801181172,2020-6-17 10:47:9.000,2020-6-18 10:17:27.000,1,1,2,2,2,2,3,2,2,1,2,2,2, , ,2,3,2,1,2,2,2,1,2,1,2,2,1,2,1, ,3, ,2, ,3,2,3,3,1,4,2,4,2,2,2,2,2,2,2,1,1,1, , , ,1,2,1,1,1,2,2,1,2,2,4,1,2,3,3,4,4,3,3,4,2,2,2,2,2,2,1, ,2,2,3,1,1,1,2,3,4,3,4,3,2,1,1,2,2,2,2,4,4,4, ,2,3,3,3, ,3,2,1,4,9,2,2,1,5,2,1,1,1,1,1,2,2,4,3,2,2,7,1,1,3,1,1,2,6,1,3,2,2,2,2,3,3,2,1,1,0.7578603844444044,0.8626562424804923,0.6931966344922016,0.8073048426374718
201801181349,2020-6-19 12:20:13.000,2020-6-19 12:28:55.000,1,1,1,2,2,1,1,1,1,1,2,2,2, , ,2,3,3,2,1,1,3,1,3,1,4,2,1,3,1, ,3, ,2, ,5,3,4,4,4,4,4,4,2,2,2,2,2,2,2,1,1,1,2,2,2, , , ,2,1,1,2,2,2,1,3,2,2,2,4,4,4,4,4,4,2,2,2,2,2,2, ,2,4,4,4,3,1,2,2,5,1,1,1,1,1,2,1,1,1,1,1,3,2,3,1, ,4,1,1,2, ,3,1,4,9,3,2,1,6,2,1,1,1,1,1,12, ,5,2, ,2,7,1,1,4,1,1,2,6,1,4,2,1,2,1,3,3,22,1,1,0.5409595324362803,0.5305046355104365,0.5167601288783242,0.5482435242817196
201801181377,2020-6-18 13:4:46.000,2020-6-18 13:21:36.000,1,1,2,2,2,1,1,1,1,2,2,2,2, , ,2,3,4,1,3,1,3,2,3,2,4,2,2,3,1, ,3, ,2, ,5,3,4,4,4,4,4,4,2,2,2,2,2,2,1,2,1,1, , , ,1,2,1,1,2,1,2,1,2,2,3,2,3,3,4,4,4,4,2,4,2,2,2,2,3,2,1, ,3,3,3,2,1,2,2,4,3,2,1,1,1,2,1,2,2,2,2,3,3,3, ,2,3,3,1, ,3,3,1,4,9,4,2,1,6,2,1,1,1,1,5,12, ,4,2, ,2,8,1,1,4,1,2,3,6,1,4,2,1,2,1,3,4,30,1,1,0.6090891591472506,0.6520138138211246,0.6675708053156116,0.6310250162919282
